"Text","meanRating","nRatings","Class","ControlGroup","Learner","TextType","Language","Time"
"FrenchTexts/A/AA_PLF_10_narr_F_C_1.txt",4.66666666666667,6,"AA",FALSE,"10","narr","F","1"
"FrenchTexts/A/AA_PLF_7_narr_F_C_2.txt",4.83333333333333,6,"AA",FALSE,"7","narr","F","2"
"FrenchTexts/A/AD_PLF_14_narr_F_C_3.txt",3.83333333333333,6,"AD",FALSE,"14","narr","F","3"
"FrenchTexts/A/AD_PLF_19_arg_F_C_2.txt",5.16666666666667,6,"AD",FALSE,"19","arg","F","2"
"FrenchTexts/A/AD_PLF_20_arg_F_C_3.txt",4.5,6,"AD",FALSE,"20","arg","F","3"
"FrenchTexts/A/AD_PLF_20_narr_F_C_3.txt",4.83333333333333,6,"AD",FALSE,"20","narr","F","3"
"FrenchTexts/A/AD_PLF_21_arg_F_C_3.txt",6.16666666666667,6,"AD",FALSE,"21","arg","F","3"
"FrenchTexts/A/AD_PLF_8_arg_F_C_2.txt",4.83333333333333,6,"AD",FALSE,"8","arg","F","2"
"FrenchTexts/A/AE_PLF_1_arg_F_C_2.txt",4.83333333333333,6,"AE",FALSE,"1","arg","F","2"
"FrenchTexts/A/A_PLF_10_narr_F_C_1.txt",4,6,"A",FALSE,"10","narr","F","1"
"FrenchTexts/A/A_PLF_13_arg_F_C_1.txt",5.83333333333333,6,"A",FALSE,"13","arg","F","1"
"FrenchTexts/A/A_PLF_16_narr_F_C_2.txt",6.16666666666667,6,"A",FALSE,"16","narr","F","2"
"FrenchTexts/A/A_PLF_17_narr_F_C_3.txt",5.5,6,"A",FALSE,"17","narr","F","3"
"FrenchTexts/A/A_PLF_1_arg_F_C_3.txt",4.66666666666667,6,"A",FALSE,"1","arg","F","3"
"FrenchTexts/A/A_PLF_6_narr_F_C_2.txt",3.66666666666667,6,"A",FALSE,"6","narr","F","2"
"FrenchTexts/A/C_PLF_16_arg_F_C_1.txt",6,6,"C",FALSE,"16","arg","F","1"
"FrenchTexts/A/D_PLF_9_arg_F_C_1.txt",7.16666666666667,6,"D",FALSE,"9","arg","F","1"
"FrenchTexts/A/P_CF_12_arg_F_C_3.txt",5.83333333333333,6,"P",TRUE,"12","arg","F","3"
"FrenchTexts/A/P_CF_3_narr_F_C_2.txt",4.5,6,"P",TRUE,"3","narr","F","2"
"FrenchTexts/A/P_CF_4_narr_F_C_2.txt",4.66666666666667,6,"P",TRUE,"4","narr","F","2"
"FrenchTexts/A/P_CF_8_arg_F_C_3.txt",6,6,"P",TRUE,"8","arg","F","3"
"FrenchTexts/A/Q_CF_9_arg_F_C_1.txt",5.66666666666667,6,"Q",TRUE,"9","arg","F","1"
"FrenchTexts/A/Q_CF_9_narr_F_C_3.txt",7.5,6,"Q",TRUE,"9","narr","F","3"
"FrenchTexts/A/R_CF_2_arg_F_C_2.txt",4.5,6,"R",TRUE,"2","arg","F","2"
"FrenchTexts/A/R_CF_3_narr_F_C_1.txt",4.83333333333333,6,"R",TRUE,"3","narr","F","1"
"FrenchTexts/A/R_CF_6_arg_F_C_2.txt",5.66666666666667,6,"R",TRUE,"6","arg","F","2"
"FrenchTexts/A/R_CF_9_arg_F_C_1.txt",4.5,6,"R",TRUE,"9","arg","F","1"
"FrenchTexts/A/T_CF_11_arg_F_C_1.txt",3.83333333333333,6,"T",TRUE,"11","arg","F","1"
"FrenchTexts/A/T_CF_18_narr_F_C_1.txt",3.83333333333333,6,"T",TRUE,"18","narr","F","1"
"FrenchTexts/A/T_CF_6_narr_F_C_3.txt",6,6,"T",TRUE,"6","narr","F","3"
"FrenchTexts/A/W_CF_10_arg_F_C_1.txt",4.5,6,"W",TRUE,"10","arg","F","1"
"FrenchTexts/A/W_CF_13_arg_F_C_2.txt",8.16666666666667,6,"W",TRUE,"13","arg","F","2"
"FrenchTexts/A/W_CF_14_arg_F_C_3.txt",6.66666666666667,6,"W",TRUE,"14","arg","F","3"
"FrenchTexts/A/W_CF_15_narr_F_C_3.txt",6.66666666666667,6,"W",TRUE,"15","narr","F","3"
"FrenchTexts/A/W_CF_16_arg_F_C_3.txt",6.83333333333333,6,"W",TRUE,"16","arg","F","3"
"FrenchTexts/A/W_CF_18_arg_F_C_2.txt",5.16666666666667,6,"W",TRUE,"18","arg","F","2"
"FrenchTexts/A/W_CF_7_narr_F_C_2.txt",7.5,6,"W",TRUE,"7","narr","F","2"
"FrenchTexts/A/Y_PNF_1_narr_F_C_1.txt",5,6,"Y",FALSE,"1","narr","F","1"
"FrenchTexts/A/Y_PNF_23_narr_F_C_3.txt",4,6,"Y",FALSE,"23","narr","F","3"
"FrenchTexts/A/Y_PNF_25_arg_F_C_1.txt",4.16666666666667,6,"Y",FALSE,"25","arg","F","1"
"FrenchTexts/A/Y_PNF_25_narr_F_C_2.txt",5.16666666666667,6,"Y",FALSE,"25","narr","F","2"
"FrenchTexts/A/Y_PNF_26_arg_F_C_2.txt",5.33333333333333,6,"Y",FALSE,"26","arg","F","2"
"FrenchTexts/A/Y_PNF_28_arg_F_C_2.txt",6,6,"Y",FALSE,"28","arg","F","2"
"FrenchTexts/A/Y_PNF_29_arg_F_C_3.txt",3.16666666666667,6,"Y",FALSE,"29","arg","F","3"
"FrenchTexts/A/Y_PNF_2_arg_F_C_1.txt",3.83333333333333,6,"Y",FALSE,"2","arg","F","1"
"FrenchTexts/A/Y_PNF_32_narr_F_C_2.txt",5.16666666666667,6,"Y",FALSE,"32","narr","F","2"
"FrenchTexts/A/Y_PNF_9_narr_F_C_3.txt",7.33333333333333,6,"Y",FALSE,"9","narr","F","3"
"FrenchTexts/A/Z_PLF_1_narr_F_C_1.txt",4.83333333333333,6,"Z",FALSE,"1","narr","F","1"
"FrenchTexts/A/Z_PLF_3_arg_F_C_2.txt",4.66666666666667,6,"Z",FALSE,"3","arg","F","2"
"FrenchTexts/A/Z_PLF_4_arg_F_C_3.txt",4.16666666666667,6,"Z",FALSE,"4","arg","F","3"
"FrenchTexts/B/AA_PLF_11_arg_F_C_2.txt",4.125,8,"AA",FALSE,"11","arg","F","2"
"FrenchTexts/B/AA_PLF_6_arg_F_C_3.txt",6.25,8,"AA",FALSE,"6","arg","F","3"
"FrenchTexts/B/AA_PLF_9_narr_F_C_1.txt",4.375,8,"AA",FALSE,"9","narr","F","1"
"FrenchTexts/B/AD_PLF_13_arg_F_C_1.txt",5.875,8,"AD",FALSE,"13","arg","F","1"
"FrenchTexts/B/AD_PLF_21_arg_F_C_1.txt",6.25,8,"AD",FALSE,"21","arg","F","1"
"FrenchTexts/B/AD_PLF_21_narr_F_C_2.txt",5.375,8,"AD",FALSE,"21","narr","F","2"
"FrenchTexts/B/AD_PLF_25_narr_F_C_1.txt",5.625,8,"AD",FALSE,"25","narr","F","1"
"FrenchTexts/B/AD_PLF_26_narr_F_C_2.txt",6.125,8,"AD",FALSE,"26","narr","F","2"
"FrenchTexts/B/AE_PLF_2_narr_F_C_2.txt",6.5,8,"AE",FALSE,"2","narr","F","2"
"FrenchTexts/B/AE_PLF_4_narr_F_C_1.txt",5.125,8,"AE",FALSE,"4","narr","F","1"
"FrenchTexts/B/A_PLF_19_arg_F_C_3.txt",6.375,8,"A",FALSE,"19","arg","F","3"
"FrenchTexts/B/A_PLF_3_narr_F_C_3.txt",4.875,8,"A",FALSE,"3","narr","F","3"
"FrenchTexts/B/C_PLF_31_narr_F_C_1.txt",6,8,"C",FALSE,"31","narr","F","1"
"FrenchTexts/B/P_CF_12_arg_F_C_1.txt",5.625,8,"P",TRUE,"12","arg","F","1"
"FrenchTexts/B/P_CF_13_narr_F_C_3.txt",7.125,8,"P",TRUE,"13","narr","F","3"
"FrenchTexts/B/P_CF_8_narr_F_C_1.txt",3.5,8,"P",TRUE,"8","narr","F","1"
"FrenchTexts/B/Q_CF_11_narr_F_C_3.txt",6.375,8,"Q",TRUE,"11","narr","F","3"
"FrenchTexts/B/Q_CF_15_arg_F_C_2.txt",4.75,8,"Q",TRUE,"15","arg","F","2"
"FrenchTexts/B/Q_CF_5_arg_F_C_1.txt",5.5,8,"Q",TRUE,"5","arg","F","1"
"FrenchTexts/B/Q_CF_5_narr_F_C_1.txt",4,8,"Q",TRUE,"5","narr","F","1"
"FrenchTexts/B/R_CF_16_arg_F_C_3.txt",6.5,8,"R",TRUE,"16","arg","F","3"
"FrenchTexts/B/R_CF_1_arg_F_C_2.txt",5.5,8,"R",TRUE,"1","arg","F","2"
"FrenchTexts/B/R_CF_3_arg_F_C_1.txt",4.875,8,"R",TRUE,"3","arg","F","1"
"FrenchTexts/B/R_CF_7_arg_F_C_2.txt",5,8,"R",TRUE,"7","arg","F","2"
"FrenchTexts/B/R_CF_7_narr_F_C_2.txt",4.25,8,"R",TRUE,"7","narr","F","2"
"FrenchTexts/B/R_CF_9_narr_F_C_3.txt",5.25,8,"R",TRUE,"9","narr","F","3"
"FrenchTexts/B/T_CF_13_arg_F_C_2.txt",6.625,8,"T",TRUE,"13","arg","F","2"
"FrenchTexts/B/T_CF_15_narr_F_C_2.txt",6.75,8,"T",TRUE,"15","narr","F","2"
"FrenchTexts/B/T_CF_19_arg_F_C_3.txt",7.25,8,"T",TRUE,"19","arg","F","3"
"FrenchTexts/B/T_CF_9_narr_F_C_2.txt",3.75,8,"T",TRUE,"9","narr","F","2"
"FrenchTexts/B/W_CF_1_arg_F_C_3.txt",8,8,"W",TRUE,"1","arg","F","3"
"FrenchTexts/B/W_CF_4_arg_F_C_3.txt",6.625,8,"W",TRUE,"4","arg","F","3"
"FrenchTexts/B/W_CF_6_narr_F_C_2.txt",7.25,8,"W",TRUE,"6","narr","F","2"
"FrenchTexts/B/Y_PNF_10_narr_F_C_3.txt",7.75,8,"Y",FALSE,"10","narr","F","3"
"FrenchTexts/B/Y_PNF_15_arg_F_C_1.txt",6,8,"Y",FALSE,"15","arg","F","1"
"FrenchTexts/B/Y_PNF_15_arg_F_C_2.txt",4.875,8,"Y",FALSE,"15","arg","F","2"
"FrenchTexts/B/Y_PNF_17_arg_F_C_2.txt",5.125,8,"Y",FALSE,"17","arg","F","2"
"FrenchTexts/B/Y_PNF_22_narr_F_C_3.txt",6.25,8,"Y",FALSE,"22","narr","F","3"
"FrenchTexts/B/Y_PNF_27_narr_F_C_1.txt",4.875,8,"Y",FALSE,"27","narr","F","1"
"FrenchTexts/B/Y_PNF_2_arg_F_C_3.txt",7.875,8,"Y",FALSE,"2","arg","F","3"
"FrenchTexts/B/Y_PNF_30_arg_F_C_1.txt",5.375,8,"Y",FALSE,"30","arg","F","1"
"FrenchTexts/B/Y_PNF_31_arg_F_C_3.txt",5.125,8,"Y",FALSE,"31","arg","F","3"
"FrenchTexts/B/Y_PNF_33_narr_F_C_3.txt",6.875,8,"Y",FALSE,"33","narr","F","3"
"FrenchTexts/B/Y_PNF_4_narr_F_C_2.txt",5.5,8,"Y",FALSE,"4","narr","F","2"
"FrenchTexts/B/Y_PNF_5_arg_F_C_2.txt",5.125,8,"Y",FALSE,"5","arg","F","2"
"FrenchTexts/B/Y_PNF_8_arg_F_C_1.txt",4.75,8,"Y",FALSE,"8","arg","F","1"
"FrenchTexts/B/Z_PLF_6_arg_F_C_2.txt",5.875,8,"Z",FALSE,"6","arg","F","2"
"FrenchTexts/B/Z_PLF_6_arg_F_C_3.txt",7.125,8,"Z",FALSE,"6","arg","F","3"
"FrenchTexts/B/Z_PLF_8_narr_F_C_2.txt",6.125,8,"Z",FALSE,"8","narr","F","2"
"FrenchTexts/B/Z_PLF_8_narr_F_C_3.txt",6.75,8,"Z",FALSE,"8","narr","F","3"
"FrenchTexts/C/AA_PLF_4_narr_F_C_3.txt",5.5,4,"AA",FALSE,"4","narr","F","3"
"FrenchTexts/C/AA_PLF_5_arg_F_C_1.txt",2,4,"AA",FALSE,"5","arg","F","1"
"FrenchTexts/C/AD_PLF_18_arg_F_C_2.txt",4.25,4,"AD",FALSE,"18","arg","F","2"
"FrenchTexts/C/AD_PLF_19_narr_F_C_1.txt",3.5,4,"AD",FALSE,"19","narr","F","1"
"FrenchTexts/C/AD_PLF_22_arg_F_C_2.txt",3,4,"AD",FALSE,"22","arg","F","2"
"FrenchTexts/C/AE_PLF_5_narr_F_C_2.txt",2.5,4,"AE",FALSE,"5","narr","F","2"
"FrenchTexts/C/A_PLF_10_arg_F_C_2.txt",3.25,4,"A",FALSE,"10","arg","F","2"
"FrenchTexts/C/A_PLF_8_narr_F_C_1.txt",4,4,"A",FALSE,"8","narr","F","1"
"FrenchTexts/C/A_PLF_9_arg_F_C_3.txt",6.75,4,"A",FALSE,"9","arg","F","3"
"FrenchTexts/C/A_PLF_9_narr_F_C_2.txt",5.25,4,"A",FALSE,"9","narr","F","2"
"FrenchTexts/C/C_PLF_10_narr_F_C_2.txt",5,4,"C",FALSE,"10","narr","F","2"
"FrenchTexts/C/C_PLF_16_narr_F_C_2.txt",6.5,4,"C",FALSE,"16","narr","F","2"
"FrenchTexts/C/C_PLF_16_narr_F_C_3.txt",7,4,"C",FALSE,"16","narr","F","3"
"FrenchTexts/C/C_PLF_7_arg_F_C_1.txt",5.75,4,"C",FALSE,"7","arg","F","1"
"FrenchTexts/C/D_PLF_4_arg_F_C_3.txt",6.25,4,"D",FALSE,"4","arg","F","3"
"FrenchTexts/C/D_PLF_6_arg_F_C_2.txt",4.75,4,"D",FALSE,"6","arg","F","2"
"FrenchTexts/C/D_PLF_7_arg_F_C_1.txt",4,4,"D",FALSE,"7","arg","F","1"
"FrenchTexts/C/D_PLF_7_narr_F_C_2.txt",4,4,"D",FALSE,"7","narr","F","2"
"FrenchTexts/C/P_CF_10_narr_F_C_2.txt",6.75,4,"P",TRUE,"10","narr","F","2"
"FrenchTexts/C/P_CF_11_arg_F_C_3.txt",5,4,"P",TRUE,"11","arg","F","3"
"FrenchTexts/C/P_CF_13_narr_F_C_2.txt",5,4,"P",TRUE,"13","narr","F","2"
"FrenchTexts/C/P_CF_17_arg_F_C_2.txt",4,4,"P",TRUE,"17","arg","F","2"
"FrenchTexts/C/P_CF_17_narr_F_C_2.txt",5.75,4,"P",TRUE,"17","narr","F","2"
"FrenchTexts/C/P_CF_1_arg_F_C_3.txt",5.25,4,"P",TRUE,"1","arg","F","3"
"FrenchTexts/C/P_CF_3_arg_F_C_2.txt",5.5,4,"P",TRUE,"3","arg","F","2"
"FrenchTexts/C/P_CF_3_narr_F_C_3.txt",4.5,4,"P",TRUE,"3","narr","F","3"
"FrenchTexts/C/P_CF_4_arg_F_C_1.txt",4.25,4,"P",TRUE,"4","arg","F","1"
"FrenchTexts/C/Q_CF_17_arg_F_C_2.txt",4.25,4,"Q",TRUE,"17","arg","F","2"
"FrenchTexts/C/Q_CF_3_arg_F_C_1.txt",7.5,4,"Q",TRUE,"3","arg","F","1"
"FrenchTexts/C/Q_CF_3_narr_F_C_1.txt",6.5,4,"Q",TRUE,"3","narr","F","1"
"FrenchTexts/C/R_CF_16_narr_F_C_3.txt",5,4,"R",TRUE,"16","narr","F","3"
"FrenchTexts/C/R_CF_1_narr_F_C_3.txt",4.25,4,"R",TRUE,"1","narr","F","3"
"FrenchTexts/C/T_CF_19_narr_F_C_1.txt",4.5,4,"T",TRUE,"19","narr","F","1"
"FrenchTexts/C/T_CF_1_arg_F_C_3.txt",7.75,4,"T",TRUE,"1","arg","F","3"
"FrenchTexts/C/T_CF_7_arg_F_C_2.txt",5,4,"T",TRUE,"7","arg","F","2"
"FrenchTexts/C/W_CF_16_narr_F_C_2.txt",3.75,4,"W",TRUE,"16","narr","F","2"
"FrenchTexts/C/W_CF_19_arg_F_C_1.txt",5,4,"W",TRUE,"19","arg","F","1"
"FrenchTexts/C/W_CF_1_arg_F_C_1.txt",5.25,4,"W",TRUE,"1","arg","F","1"
"FrenchTexts/C/W_CF_3_narr_F_C_3.txt",6.75,4,"W",TRUE,"3","narr","F","3"
"FrenchTexts/C/Y_PNF_16_arg_F_C_1.txt",4.75,4,"Y",FALSE,"16","arg","F","1"
"FrenchTexts/C/Y_PNF_16_narr_F_C_1.txt",3.5,4,"Y",FALSE,"16","narr","F","1"
"FrenchTexts/C/Y_PNF_20_arg_F_C_2.txt",2.75,4,"Y",FALSE,"20","arg","F","2"
"FrenchTexts/C/Y_PNF_20_narr_F_C_3.txt",5,4,"Y",FALSE,"20","narr","F","3"
"FrenchTexts/C/Y_PNF_22_arg_F_C_1.txt",2,4,"Y",FALSE,"22","arg","F","1"
"FrenchTexts/C/Y_PNF_24_arg_F_C_3.txt",4,4,"Y",FALSE,"24","arg","F","3"
"FrenchTexts/C/Y_PNF_28_arg_F_C_3.txt",4.5,4,"Y",FALSE,"28","arg","F","3"
"FrenchTexts/C/Y_PNF_31_narr_F_C_3.txt",3.5,4,"Y",FALSE,"31","narr","F","3"
"FrenchTexts/C/Y_PNF_32_narr_F_C_1.txt",4.75,4,"Y",FALSE,"32","narr","F","1"
"FrenchTexts/C/Y_PNF_9_arg_F_C_3.txt",5,4,"Y",FALSE,"9","arg","F","3"
"FrenchTexts/C/Z_PLF_4_narr_F_C_3.txt",3.25,4,"Z",FALSE,"4","narr","F","3"
"FrenchTexts/D/AA_PLF_2_narr_F_C_2.txt",4.42857142857143,7,"AA",FALSE,"2","narr","F","2"
"FrenchTexts/D/AD_PLF_14_narr_F_C_1.txt",3.85714285714286,7,"AD",FALSE,"14","narr","F","1"
"FrenchTexts/D/AD_PLF_16_narr_F_C_1.txt",3.85714285714286,7,"AD",FALSE,"16","narr","F","1"
"FrenchTexts/D/AD_PLF_17_arg_F_C_1.txt",4.71428571428571,7,"AD",FALSE,"17","arg","F","1"
"FrenchTexts/D/AD_PLF_23_narr_F_C_1.txt",3,7,"AD",FALSE,"23","narr","F","1"
"FrenchTexts/D/AD_PLF_6_arg_F_C_2.txt",3.42857142857143,7,"AD",FALSE,"6","arg","F","2"
"FrenchTexts/D/AD_PLF_8_arg_F_C_1.txt",5.85714285714286,7,"AD",FALSE,"8","arg","F","1"
"FrenchTexts/D/AE_PLF_6_narr_F_C_3.txt",5.57142857142857,7,"AE",FALSE,"6","narr","F","3"
"FrenchTexts/D/A_PLF_16_arg_F_C_2.txt",5.71428571428571,7,"A",FALSE,"16","arg","F","2"
"FrenchTexts/D/A_PLF_17_arg_F_C_3.txt",4.42857142857143,7,"A",FALSE,"17","arg","F","3"
"FrenchTexts/D/A_PLF_6_arg_F_C_2.txt",5.71428571428571,7,"A",FALSE,"6","arg","F","2"
"FrenchTexts/D/C_PLF_1_arg_F_C_3.txt",5.71428571428571,7,"C",FALSE,"1","arg","F","3"
"FrenchTexts/D/C_PLF_30_arg_F_C_1.txt",5.57142857142857,7,"C",FALSE,"30","arg","F","1"
"FrenchTexts/D/C_PLF_32_arg_F_C_1.txt",4.14285714285714,7,"C",FALSE,"32","arg","F","1"
"FrenchTexts/D/D_PLF_2_arg_F_C_2.txt",5.71428571428571,7,"D",FALSE,"2","arg","F","2"
"FrenchTexts/D/D_PLF_2_arg_F_C_3.txt",6.28571428571429,7,"D",FALSE,"2","arg","F","3"
"FrenchTexts/D/D_PLF_2_narr_F_C_2.txt",5.14285714285714,7,"D",FALSE,"2","narr","F","2"
"FrenchTexts/D/D_PLF_5_narr_F_C_3.txt",2.85714285714286,7,"D",FALSE,"5","narr","F","3"
"FrenchTexts/D/P_CF_17_narr_F_C_3.txt",5.28571428571429,7,"P",TRUE,"17","narr","F","3"
"FrenchTexts/D/P_CF_6_arg_F_C_2.txt",5.28571428571429,7,"P",TRUE,"6","arg","F","2"
"FrenchTexts/D/P_CF_7_narr_F_C_2.txt",5.57142857142857,7,"P",TRUE,"7","narr","F","2"
"FrenchTexts/D/Q_CF_2_narr_F_C_1.txt",5,7,"Q",TRUE,"2","narr","F","1"
"FrenchTexts/D/Q_CF_6_arg_F_C_2.txt",4.28571428571429,7,"Q",TRUE,"6","arg","F","2"
"FrenchTexts/D/Q_CF_7_narr_F_C_3.txt",5.42857142857143,7,"Q",TRUE,"7","narr","F","3"
"FrenchTexts/D/Q_CF_8_arg_F_C_1.txt",5.71428571428571,7,"Q",TRUE,"8","arg","F","1"
"FrenchTexts/D/Q_CF_8_narr_F_C_1.txt",5,7,"Q",TRUE,"8","narr","F","1"
"FrenchTexts/D/R_CF_12_narr_F_C_3.txt",7.57142857142857,7,"R",TRUE,"12","narr","F","3"
"FrenchTexts/D/R_CF_14_arg_F_C_2.txt",3.71428571428571,7,"R",TRUE,"14","arg","F","2"
"FrenchTexts/D/R_CF_21_narr_F_C_3.txt",4.85714285714286,7,"R",TRUE,"21","narr","F","3"
"FrenchTexts/D/R_CF_4_narr_F_C_2.txt",4.85714285714286,7,"R",TRUE,"4","narr","F","2"
"FrenchTexts/D/T_CF_17_arg_F_C_3.txt",7.57142857142857,7,"T",TRUE,"17","arg","F","3"
"FrenchTexts/D/T_CF_20_arg_F_C_2.txt",6.28571428571429,7,"T",TRUE,"20","arg","F","2"
"FrenchTexts/D/T_CF_2_arg_F_C_3.txt",6.71428571428571,7,"T",TRUE,"2","arg","F","3"
"FrenchTexts/D/T_CF_3_arg_F_C_1.txt",5.14285714285714,7,"T",TRUE,"3","arg","F","1"
"FrenchTexts/D/T_CF_3_narr_F_C_1.txt",2.71428571428571,7,"T",TRUE,"3","narr","F","1"
"FrenchTexts/D/T_CF_6_arg_F_C_1.txt",6,7,"T",TRUE,"6","arg","F","1"
"FrenchTexts/D/W_CF_13_narr_F_C_2.txt",7.71428571428571,7,"W",TRUE,"13","narr","F","2"
"FrenchTexts/D/W_CF_17_arg_F_C_3.txt",6.28571428571429,7,"W",TRUE,"17","arg","F","3"
"FrenchTexts/D/Y_PNF_17_narr_F_C_2.txt",2.57142857142857,7,"Y",FALSE,"17","narr","F","2"
"FrenchTexts/D/Y_PNF_18_arg_F_C_2.txt",4.85714285714286,7,"Y",FALSE,"18","arg","F","2"
"FrenchTexts/D/Y_PNF_19_arg_F_C_2.txt",4.28571428571429,7,"Y",FALSE,"19","arg","F","2"
"FrenchTexts/D/Y_PNF_23_arg_F_C_1.txt",1.57142857142857,7,"Y",FALSE,"23","arg","F","1"
"FrenchTexts/D/Y_PNF_25_narr_F_C_3.txt",4.14285714285714,7,"Y",FALSE,"25","narr","F","3"
"FrenchTexts/D/Y_PNF_32_arg_F_C_3.txt",7,7,"Y",FALSE,"32","arg","F","3"
"FrenchTexts/D/Y_PNF_33_arg_F_C_3.txt",6.14285714285714,7,"Y",FALSE,"33","arg","F","3"
"FrenchTexts/D/Y_PNF_3_narr_F_C_1.txt",1.57142857142857,7,"Y",FALSE,"3","narr","F","1"
"FrenchTexts/D/Y_PNF_7_arg_F_C_1.txt",6.14285714285714,7,"Y",FALSE,"7","arg","F","1"
"FrenchTexts/D/Y_PNF_7_narr_F_C_2.txt",4.42857142857143,7,"Y",FALSE,"7","narr","F","2"
"FrenchTexts/D/Y_PNF_7_narr_F_C_3.txt",6.85714285714286,7,"Y",FALSE,"7","narr","F","3"
"FrenchTexts/D/Z_PLF_7_narr_F_C_3.txt",4.57142857142857,7,"Z",FALSE,"7","narr","F","3"
"FrenchTexts/E/AA_PLF_9_narr_F_C_2.txt",6.44444444444444,9,"AA",FALSE,"9","narr","F","2"
"FrenchTexts/E/AD_PLF_12_arg_F_C_2.txt",4.88888888888889,9,"AD",FALSE,"12","arg","F","2"
